name,kind,state,lat,lon,population,variants
Los Angeles,city,CA,34.05223,-118.24368,3820914,Angelopolis|Ciudad De los Angelos|Cuidad De Los Angelos|El Pueblo de Nuestra Senora La Reina de Los Angeles de Porcivncula|El Pueblo de Nuestra Senora de los Angeles de Porciuncula|El Pueblo de Nuestra Señora de los Ángeles de Porciúncula|El Pueblo del Rio de Nuestra Senora|L.A.|LA|LAX|La Reina de Los Angeles de Porciuncula|Lok-chham-ki|Los Anceləs|Los And'eles|Los Andzelas|Los Andzeles|Los Andzheles|Los Andzhelis|Los Andželas|Los Andželes|Los Anjeles|Los Anjélés|Los Antzeles|Los Anxheles|Los Anxhelos|Los Anzeles|Los Anzheles|Los Ángeles|Los-Anceles|Los-Andzeles|Los-Andzhehles|Los-Andzheles|Los-Angeleso|Los-Anjeles|Los-Anzheles|Los-Anzheles shaary|Los-Anĝeleso|Losandzelosa|Losandželosa|Lo̍k-chhám-kî|Lungsod ng Los Angeles|Luos Andzels|Luos Andžels|Os Anxeles|Os Ánxeles|Pueblo De Los Angeles|Pueblo Los Angelos|el-ei|las aynjls|las encalas|las enjales|las enjalis|lasa ainjalasa|lasa enjalasa|lasa enjilasa|leas anceles|los-anjelesi|losa enjelasa|losa enjelisa|losa enjelsa|loseuaenjelleseu|loseuenjelleseu|ls anjls|luo shan ji|lws anjls|lws anjlws|lws anjlys|lws ʼngls|lxs xæ n ce lis|rosanzerusu|Λος Άντζελες|Лос Анджелес|Лос Анджелис|Лос Андьелес|Лос Анжелес|Лос Анђелес|Лос Анџелес|Лос Анҷелес|Лос Анӂелес|Лос-Анджелес|Лос-Анджэлес|Лос-Анжелес|Лос-Анжелес шаары|Лос-Анџелес|Լոս Անճելըս|Լոս Անջելես|לאס אנדזשעלעס|לוס אנגלס|لاس اینجلس|لس آنجلس|لس‌آنجلس|لوس آنجلس|لوس أنجلوس|لوس ئانجېلېس|لوس انجليس|لوس‌آنجلس|لۆس ئانجلەس|लस एञ्जिलस|लस एन्जलस|लास एंजलस|लॉस एंजेलिस|लॉस एंजेल्स|লস অ্যাঞ্জেলেস|ਲਾਸ ਐਂਜਲਸ|લોસ એન્જેલસ|லாஸ் ஏஞ்சலஸ்|లాస్ ఏంజలెస్|ಲಾಸ್ ಎಂಜಲೀಸ್|ലോസ് ആഞ്ചെലെസ്|ลอสแอนเจลิส|လော့စ်အိန်ဂျယ်လိစ်မြို့|ლოს-ანჯელესი|ሎስ አንጄሌስ|ロサンゼルス|洛杉矶|洛杉磯|로스앤젤레스|로스엔젤레스|엘에이
Los Banos,city,CA,37.05828,-120.84992,37457,Haltsooitah Haali|Haltsooítah Háálį́|Kreyenhagen's|LSN|Los Ban'os|Los Baños|Los-Ban'os|Los-Banos|las banws  kylyfwrnya|lasa benosa|loseubaenoseu|luo si ba nuo si|lws banws|lws banws  kalyfrnya|lwz banwz  kalyfwrnya|rosubanosu|Лос Банос|Лос Баньос|Лос-Банос|Лос-Баньос|לוס באנוס|لاس بانوس، کیلیفورنیا|لوز بانوز، کالیفورنیا|لوس بانوس|لوس بانوس، کالیفرنیا|लस बेनोस|ロスバノス|洛斯巴诺斯|로스배노스
Los Gatos,city,CA,37.22661,-121.97468,30705,Forbes Mill|Forbestown|Los-Gatos|lasa getosa|luo si jia tu si|lws gatws  kalyfrnya|lws ghatws|Лос Гатос|Лос-Гатос|لوس غاتوس|لوس گاتوس، کالیفرنیا|लस गेतोस|洛思加圖斯
Los Osos,city,CA,35.31109,-120.8324,14276,Baywood-Los Osos
Lynwood,city,CA,33.93029,-118.21146,71989,Linud|Linvud|lin wu de|lin-udeu|linavuda|lynwwd  kalyfrnya|lynwwwd|rin'uddo|Линвуд|Линуд|لينووود|لینوود، کالیفرنیا|لینووڈ، کیلیفورنیا|लीनवूड|リンウッド|林伍德|린우드
Madera,city,CA,36.96134,-120.06072,64208,MAE|Madero|ma de la|madra  kalyfrnya|madyra|Мадера|مادرا، کالیفرنیا|ماديرا|मादेरा|マデラ|马德拉
Magalia,city,CA,39.81211,-121.57831,11310,Butte Mills|Dog Town|Dogtown|Mill City|Mountain View
Malibu,city,CA,34.02577,-118.7804,12965,
Manhattan Beach,city,CA,33.88474,-118.41091,35818,Man'chatan Bits|Mangattan-Bich|Mangetten-Bich|Manhattan|Manheten Bycas|Manheten Byčas|Manhetenbica|Manhetenbīča|Mankhatun Bijch|Mankhehtten-Bich|Menhetten-Bic|Menhetten-Biç|Menkhetn Bich|Shore Acres|maenhaeteunbichi|man ha dun bi qi|man hattan bic|manhatan bytsh|manhattan bych|manhattan pic|manhattanbichi|menahatana bica|menahattana bica|mnhtn bych  kalyfrnya|mnhtn byz'|myanahatana bica|myanahyatana bica|myanhyatan bic|Μανχάταν Μπιτς|Мангаттан-Біч|Мангеттен-Бич|Манхатън Бийч|Манхэттен-Бич|Менхетн Бич|מנהטן ביץ'|مانحاتتان بیچ|مانهاتان بيتش|منهتن بیچ، کالیفرنیا|मॅनहटन बीच|मेनहट्टन बीच|म्यानह्याटन बीच|ম্যানহাটন বিচ|મેનહટન બીચ|மன்ஹாட்டன் பீச்|మాన్ హట్టన్ బీచ్|ಮ್ಯಾನ್ಹ್ಯಾಟನ್ ಬೀಚ್|മൻഹാട്ടൻ ബീച്ച്|මෑන්හැටන් බීච්|แมนฮัตตัน บีช|マンハッタンビーチ|曼哈頓比奇|曼哈顿比奇|맨해튼비치
Manteca,city,CA,37.79743,-121.21605,75448,Beesh Bil Dzigaii|Béésh Bił Dzígaii|Cowell|Cowell's Station|Mantika|man te ka|manteka|mantka  kalyfrnya|mantka  kalyfwrnya|mantyka|myanateka|Мантика|Мантіка|مانتيكا|مانتکا، کالیفرنیا|مانتکا، کالیفورنیا|مانٹیکا، کیلیفورنیا|म्यानटेका|マンテカ|曼特卡
Marina,city,CA,36.6844,-121.80217,21229,ma li na|maryna|maryna  kalyfrnya|maryna  kalyfwrnya|maryna  kylyfwrnya|Μαρίνα|Марина|مارينا|مارینا، کالیفرنیا|مارینا، کالیفورنیا|مارینا، کیلیفورنیا|मारिना|മാരിന|玛丽娜|瑪麗娜
Martinez,city,CA,38.01937,-122.13413,38137,Martines|Martínez|ma ding nei si|martineja|martynz|martynz  kalyfrnya|matinezu|Мартинес|Мартінес|مارتينز|مارتینز، کالیفرنیا|मार्टिनेज|マーティネズ|馬丁內斯|马丁内斯
Marysville,city,CA,39.14573,-121.59135,12216,Jubaville|MYV|Merisvil|New Mecklenberg|New Mecklenburg|ma li si wei er|marys wyl  kalyfrnya|marysfyly|mearizubiru|melijeubil|merijbhila|myryzwyl  kylyfwrnya|Мерисвил|ماريسفيلي|ماریس ویل، کالیفرنیا|میریزویل، کیلیفورنیا|मेरीज्भिल|メアリーズビル|马里斯维尔|메리즈빌
Maywood,city,CA,33.98668,-118.18535,27888,Mejud|Mejvud|maywwd  kalyfwrnya|maywwwd|mei wu de|meiuddo|meiudeu|mevuda|mywwd  kalyfrnya|myywwd|Мейвуд|Мейуд|Мејвуд|מייווד|مئیووڈ، کیلیفورنیا|مايووود|مایوود، کالیفورنیا|میوود، کالیفرنیا|मेवूड|മെയ്‍വുഡ്|メイウッド|梅伍德|메이우드
McFarland,city,CA,35.67801,-119.22927,13985,Hunt|Lone Pine|Makfarland|Makfarlehnd|Makfarlend|Mc Farland|mai ke fa lan|mikapharalyanda|mkfarland|mkfarland  kalyfwrnya|Ńdíshchííʼ Ííʼáhí|Макфарланд|Макфарленд|Макфарлэнд|مكفارلاند|مکفارلاند، کالیفورنیا|مک‌فارلند|میکفرلینڈ، کیلیفورنیا|मिकफारल्यान्ड|麦克法兰
Mead Valley,city,CA,33.83335,-117.29615,18510,Dildanii Bikooh|Díłdánii Bikooh|Mid Vali|Mid-Velli|mei de gu|myd wly|myd wly  kalyfwrnya|Мид Вали|Мид-Велли|Мід-Веллі|مید ولی|مید ولی، کالیفورنیا|梅德谷
Mendota,city,CA,36.75356,-120.38156,11430,Mehndota|Taʼneeskʼání|men duo ta|mndwta  kalyfrnya|mndwta  kalyfwrnya|mndwth|myndwta|Мендота|Мэндота|מנדוטה|مندوتا، کالیفرنیا|مندوتا، کالیفورنیا|ميندوتا|مینڈوٹا، کیلیفورنیا|मेन्दोता|മെൻഡോട്ട|メンドータ|門多塔|门多塔
Menifee,city,CA,33.72835,-117.14642,87174,Menifi|Munufij|mny fy  kalyfrnya|mynyfy|Менифи|Мънъфий|منی فی، کالیفرنیا|مينيفي|مینیفی
Menlo Park,city,CA,37.45383,-122.18219,33449,Mehnlo-Park|Menla-Park|Menlo-Park|men lo phar k|men luo pa ke|menalo parka|menlo parka|menlopakeu|mnlw park  kalyfrnya|mnlw park  kalyfwrnya|mynlw bark|mynlw park|mynlw park  kylyfwrnya|Μένλο Παρκ|Менла-Парк|Менло Парк|Менло-Парк|Мэнло-Парк|Մենլո պարկ|מנלו פארק|منلو پارک، کالیفرنیا|منلو پارک، کالیفورنیا|مينلو بارك|مينلو پارك|مینلو پارک، کیلیفورنیا|मेनलो पार्क|मेन्लो पार्क|মেনলো পার্ক|മെൻ‌ലോ പാർക്ക്|เมนโลพาร์ก|მენლო-პარკი|メンロー・パーク|门洛帕克|멘로파크
Merced,city,CA,37.30216,-120.48297,82436,MCE|Mersed|Mursed|marsida|masedo|mei xi de|meosedeu|mrsd  kalyfrnya|myrsyd|Мерсед|Мърсед|مرسد، کالیفرنیا|مرسڈ|ميرسيد|मर्सिड|マーセド|美熹德|머세드
Mill Valley,city,CA,37.90604,-122.54498,14394,Mil Vali|Mil Valis|Mil-Vali|Mill-Valli|Mill-Velli|mi er gu|mila bhyali|milbaelli|mirubare|ml faly|ml wyly|myl walyy  kalyfwrnya|myl wly  kalyfrnya|Мил Вали|Милл-Валли|Милл-Велли|Міл-Валі|Мілл-Валлі|מיל ואלי|مل فالى|مل فالي|مل ویلی|میل والئی، کالیفورنیا|میل ولی، کالیفرنیا|मिल भ्याली|മിൽ വാലി|ミルバレー|米尔谷|米爾谷|밀밸리
Millbrae,city,CA,37.59855,-122.38719,22795,Milbrej|mi er bu rui|milabre|milbeule|myl bry  kalyfrnya|mylbray|Милбрей|Милбреј|Мілбрей|ميلبراي|میل بری، کالیفرنیا|मिलब्रे|密尔布瑞|밀브레
Milpitas,city,CA,37.42827,-121.90662,77604,Milpito|Penitencia|mi er pi ta si|milpitaja|milpitasa|mirupitasu|mylbytas|mylpytas|Милпитас|Мілпітас|ميلبيتاس|میلپیتاس|मिल्पिटास|मिल्पिताज|ミルピタス|米尔皮塔斯
Jurupa Valley,city,CA,33.99251,-117.51644,21930,Majra Loma|Mira Loma|Mira-Loma|Stalder|Wineville|mi la luo ma|mira loma|myra lwma|Мајра Лома|Мира Лома|Мира-Лома|Міра-Лома|ميرا لوما|मिरा लोमा|マイラ・ローマ|米拉洛馬|米拉洛马
Mira Mesa,city,CA,32.9156,-117.14392,70000,
Mission District,city,CA,37.75993,-122.41914,47234,The Mission
Mission Viejo,city,CA,33.60002,-117.672,97156,Mishen-V'ekho|Mishn-Vekho|Mishon Vijekho|Mishun Viekho|mi shen wei ye huo|misana bhi'eyo|misshonbieho|misyeonbieho|mshn wyjw|myshn wyjw  kalyfrnya|mysywn fyjw|Мишен-Вьехо|Мишон Вијехо|Мишън Виехо|Мішн-Вєхо|مشن ویجو|ميسيون فيجو|میشن ویجو، کالیفرنیا|मिसन भिएयो|ミッションビエホ|米申维耶霍|미션비에호
Modesto,city,CA,37.6391,-120.99688,211266,MOD|Ralston|meodeseuto|mo de si tuo|modesuto|mwdstw|mwdstw  kalyfrnya|mwdystw|Модесто|מודסטו|مودستو، کالیفرنیا|موديستو|موڈیسٹو|मोदेस्तो|モデスト|莫德斯托|머데스토
Monrovia,city,CA,34.14806,-117.99895,37463,Manrovija|Monrovija|Monroviya|manarubhiya|manroviya|meng nuo wei ya|monarovhiya|monaroviya|monlobia|monrobhiya|monrovi'a|monroviya|monrovuia|mwnrwbyh|mwnrwfya|mwnrwwya|mwnrwwya  kalyfwrnya|mwnrwya  kalyfrnya|mxn ro weiy|Μονροβία|Манровія|Монровия|Монровија|Монровія|Մոնրովիա|מונרוביה|مونروفيا|مونروویا|مونروویا، کالیفورنیا|مونرویا، کالیفرنیا|मोनरोव्हिया|मोन्रोभिया|मोन्रोविया|মনরুভিয়া|મોનરોવિયા|மொன்றொவிஆ|మోన్రోవియా|ಮನ್ರೋವಿಯಾ|මොන්රෝවියා|มอนโรเวีย|モンロヴィア|蒙諾維亞|蒙诺维亚|몬로비아
Montclair,city,CA,34.07751,-117.68978,38690,Monte Vista|Montkler|meng te ke lai er|montaklera|monteukeulleeo|montokurea|mwnt klyr  kalyfrnya|mwntklyr|Монтклер|مونت کلیر، کالیفرنیا|مونتكلير|मोन्टक्लेर|モントクレア|蒙特克莱尔|몬트클레어
Montebello,city,CA,34.00946,-118.10535,63921,Montebelo|Newmark|meng ti bei luo|montebelo|montebero|mwntybylw|mwnt‌blw  kalyfrnya|Монтебелло|Монтебело|Մոնթեբելլո|مونتيبيلو|مونت‌بلو، کالیفرنیا|मोन्तेबेलो|モンテベロ|蒙提贝罗|몬테벨로
Monterey,city,CA,36.60024,-121.89468,28338,MRY|Mantehrehj|Montehrehj|Monterei|Monterej|Montereja|Monterejus|Monterrey|Monterėjus|mamtere|mantare|mantere|manteri|manterre|meng te lei|monteolei|montere|monteri|montore|mwntryy|mwntyry|mwntyryy|mxn the xrrey|Μοντερέι|Мантэрэй|Монтерей|Монтереј|Монтэрэй|Մոնտերեյ|מונטריי|مونته‌ری|مونته‌ری، کالیفورنیا|مونتيرى|مونتيري|مونتیریی|माँटेरे|मॉन्टेरी|मोन्तेरे|মন্টেরে|મોન્ટેરી|மான்டெர்ரே|మాన్టరే|ಮಾಂಟೆರಿ|මොන්ටරේ|มอนเทอร์เรย์|モントレー|蒙特雷|몬터레이
Monterey Park,city,CA,34.06251,-118.12285,61468,Monterej Park|Ramona Acres|meng te li gong yuan|montere parka|mwnth ry park  kalyfrnya|mwntyry bark|Монтерей Парк|Монтереј Парк|مونته ری پارک، کالیفرنیا|مونتيري بارك|मोन्तेरे पार्क|蒙特利公园
Moorpark,city,CA,34.28556,-118.88204,36104,Kʼostsʼózíyaa Hayázhí|Morpark|Murpark|Star of the Valley|mu er pa ke|muapaku|muraparka|mwrbark|mwrpark  kalyfrnya|mwrpark  kalyfwrnya|mwrpark  kylyfwrnya|mwwrbark|Морпарк|Мурпарк|موربارك|مورپارک، کالیفرنیا|مورپارک، کالیفورنیا|مورپارک، کیلیفورنیا|مووربارك|मूरपार्क|ムーアパーク|穆尔帕克|穆爾帕克
Moraga,city,CA,37.83493,-122.12969,17256,Moraga Town|Rheem|Rheem Valley|mo la jia|morryaga|mwraga  kalyfrnya|mwragha|Морага|موراغا|موراگا، کالیفرنیا|मोर्र्यागा|モラガ|莫拉加
Moreno Valley,city,CA,33.93752,-117.23059,204198,Marehna-Vali|Moreno Valei|Moreno Vali|Moreno Valli|Moreno slenis|Moreno slėnis|Moreno-Valli|Morenovaleja|Teeh Hodilhil|Tééh Hodiłhił|mareno bhyali|mo lei nuo gu|mo re no wal ley|molenobaelli|morano bhyali|moreno vaili|moreno vali|moreno veli|moreno vheli|moreno vyali|morenobare|mwrnw wly  kalyfrnya|mwrnw wly  kalyfwrnya|mwrynw faly|mwrynw wyly|mwrynw wyly  kylyfwrnya|Μορένο Βάλεϊ|Марэна-Валі|Морено Вали|Морено-Валли|Морено-Валлі|מורנו ואלי|مورنو ولی، کالیفرنیا|مورنو ولی، کالیفورنیا|مورينو فالى|مورينو فالي|مورینو ویلی|مورینو ویلی، کیلیفورنیا|मोरनो भ्याली|मोरेनो वैली|मोरेनो व्हॅली|মরেনো ভ্যালি|મોરેનો વેલી|மோரெனோ வாலி|మొరెనో వ్యాలీ|ಮೊರೆನೊ ವ್ಯಾಲಿ|මොරේනෝ වැලි|โมเรโน วัลเลย์|モレノバレー|莫雷諾谷|莫雷诺谷|모레노밸리
Morgan Hill,city,CA,37.1305,-121.65439,42948,Morgan Khil|Morgan-Gill|Morganhila|Morganhill|mo gan shan shi|mo gen shan qiu|moganhiru|morgana hila|mwrgan hyl  kalyfrnya|mwrghan hyl|mwrjan hyl|mwrqan hyl  kalyfwrnya|Морган Хил|Морган-Гилл|Морган-Гілл|مورجان هيل|مورغان هيل|مورقان هیل، کالیفورنیا|مورگان هیل، کالیفرنیا|مورگن ہل، کیلیفورنیا|मोर्गन हिल|മോർഗൻ ഹിൽ|モーガンヒル|摩根山丘|莫干山市|莫幹山市
Morro Bay,city,CA,35.36581,-120.8499,10639,El Morro Bay|Mono Bay|Moro Bay|Moro Bej|Morou Bej|Morro|Morro Beach|Morrofloi|Morroflói|mo luo bei|molobei|morro be|mwrrw bay  san lwys awbysbw  kalyfwrnya|mwrw by  kalyfrnya|Моро Беј|Мороу Бей|موررو باي، سان لويس أوبيسبو، كاليفورنيا|مورو بی، کالیفرنیا|मोर्रो बे|莫罗贝|모로베이
Mountain View,city,CA,37.38605,-122.08385,80435,Mauntin Vju|Mauntin Vyu|Mauntin-V'ju|Mauntin-Vju|Mountainview|NUQ|Prospectus Montis|ma'untana vhyu|ma'unte'ina bhi'u|ma'untena bhyu|ma'untena vyu|mang ting wei you|mantyn wyw|mauntenbyu|mauntinbyu|mavuntan viyu|mawntn fyw|mea n the nwiw|shan jing cheng|Маунтин Вю|Маунтин Вју|Маунтин-Вью|Маунтін-Вю|מאונטיין ויו|مانتین ویو|ماونتن فيو|माउंटन व्ह्यू|माउंटेन व्यू|माउन्टेन भ्यु|माउन्टेन भ्यू|মাউন্টেইন ভিউ|மவுண்டன் வியூ|เมาน์เทนวิว|マウンテンビュー|山景城|芒廷维尤|마운틴뷰
Murrieta,city,CA,33.55391,-117.21392,109830,Mjurijeta|Murieta|Murietta|Murrietta|RBK|marieta|mu lie ta|muri'eta|mwrryta  ryfyrsydy  kalyfwrnya|mwryta  kalyfrnya|Муриета|Мјуријета|مورريتا، ريفيرسيدي، كاليفورنيا|موریتا، کالیفرنیا|موریٹا|मुरिएटा|マリエータ|穆列塔
Muscoy,city,CA,34.15418,-117.34421,10644,Maskoj|ma si ke yi|masko'i|maskwy|maskwy  kalyfwrnya|mwskwy|sanbanadino|Маской|ماسکوی|ماسکوی، کالیفورنیا|موسكوي|मस्कोइ|サンバーナーディーノ|馬斯科伊
Napa,city,CA,38.29714,-122.28553,80434,APC|Napa City|Nappa|na pa|naba|napa  kalyfrnya|napa  kyly fwrnya|Напа|نابا|ناپا|ناپا، کالیفرنیا|ناپا، کیلی فورنیا|नापा|แนปา|ナパ|纳帕|나파
National City,city,CA,32.67811,-117.0992,61060,Lungsod ng National|Nacia Urbo|Nashenal-Siti|Nashonal Siti|Nasional Sity|National Ranch|Nejshenal-Siti|Neshunul Siti|Rancho de la Nacion *|Tolikan Nilini|Tółikan Nílíní|n'yasanala siti|na xiong nai er cheng|naesyeoneolsiti|nashnal syty|nashonarushiti|nashywnal syty|nshnal syty  kalyfrnya|nsywnl syty|Νάσιοναλ Σίτυ|Нашенал-Сити|Нашонал Сити|Нейшенал-Сити|Нейшенал-Сіті|Нешънъл Сити|נשיונל סיטי|ناشنال سيتى|ناشيونال سيتي|نشنال سیتی، کالیفرنیا|نیشنل سٹی، کیلیفورنیا|न्यासनल सिटी|നാഷണൽ സിറ്റി|ナショナルシティ|纳雄耐尔城|내셔널시티
Newark,city,CA,37.52966,-122.04024,45336,N'juark|Njuark|n'yu'arka|niu hua ke|nyuaku|nyueokeu|nywark|nywark  kalyfrnya|nywark  kalyfwrnya|nywark  kylyfwrnya|Њуарк|Ньюарк|Нюарк|ניוארק שבקליפורניה|نيوارك|نیوآرک، کیلیفورنیا|نیوارک، کالیفرنیا|نیوارک، کالیفورنیا|न्युआर्क|ニューアーク|紐華克|纽华克|뉴어크
Newman,city,CA,37.31383,-121.02076,10899,N'juman|N'jumen|Njuman|Njumun|Tʼiis Daalkizhí Nástłʼah|n'yumyana|niu man|nywman|nywman  kalyfwrnya|nywmn  kalyfrnya|nywmyn  kylyfwrnya|Њуман|Ньюман|Ньюмен|Нюмън|نيومان|نیومان، کالیفورنیا|نیومن، کالیفرنیا|نیومین، کیلیفورنیا|न्युम्यान|纽曼
